uid,domainID,siteID,namedLocation,eventID,samplingImpractical,replicateNumber,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingProtocolVersion,measurementLocation,measurementDirection,totalDensiometerPoints,coveredDensiometerPoints,canopyCoverPercent,remarks,collectedBy,recordedBy,dataQF
"4ceacee4-de49-4f43-beb4-1cbbb2d0bf09","D11","BLUE","BLUE.AOS.riparian.transect.05",,,,34.443196,-96.623726,"WGS84",0.2,286.6,0.2,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Right",17,11,64.7,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"ee07b349-53a9-4cb9-8470-dd252f84171a","D11","BLUE","BLUE.AOS.riparian.transect.06",,,,34.443881,-96.624196,"WGS84",0.1,286.2,0.2,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","upstream",17,7,41.2,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"b4f214c3-01c6-4f59-8c45-53f8ca92a20c","D11","BLUE","BLUE.AOS.riparian.transect.09",,,,34.446598,-96.623571,"WGS84",0.1,287.7,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Right Bank","river Right",17,13,76.5,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"73eac8c2-6c57-4f16-bea0-5bf97836eda0","D11","BLUE","BLUE.AOS.riparian.transect.08",,,,34.445639,-96.623813,"WGS84",0.1,287.5,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","downstream",17,5,29.4,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"1bf705e5-c437-445f-ade2-37f817dbac43","D11","BLUE","BLUE.AOS.riparian.transect.09",,,,34.446598,-96.623571,"WGS84",0.1,287.7,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","downstream",17,6,35.3,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"6d43751d-fb82-4083-b4ab-65e91620185d","D11","BLUE","BLUE.AOS.riparian.transect.09",,,,34.446598,-96.623571,"WGS84",0.1,287.7,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Left",17,11,64.7,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"8743d203-4ebe-4f6d-af6c-ac803c95f945","D11","BLUE","BLUE.AOS.riparian.transect.10",,,,34.447635,-96.623611,"WGS84",0.2,289.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Right",17,14,82.4,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"1e667c3b-e429-4e26-b0a9-f2df7f8cc576","D11","BLUE","BLUE.AOS.riparian.transect.01",,,,34.440668,-96.623959,"WGS84",0.1,286.2,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Right Bank","river Right",17,17,100.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"526a05ce-9cc3-49d9-acbb-12984d0898d9","D11","BLUE","BLUE.AOS.riparian.transect.03",,,,34.441784,-96.622884,"WGS84",0.2,289.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Right Bank","river Right",17,17,100.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"439a92f1-ae8c-4d14-8ce9-0eb876fc99fa","D11","BLUE","BLUE.AOS.riparian.transect.03",,,,34.441784,-96.622884,"WGS84",0.2,289.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","downstream",17,0,0.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"a6b5fd61-4faf-4715-a6f2-f059c9e3f010","D11","BLUE","BLUE.AOS.riparian.transect.10",,,,34.447635,-96.623611,"WGS84",0.2,289.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Left",17,0,0.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"80ed2baf-bf33-4628-b154-186493b3752f","D11","BLUE","BLUE.AOS.riparian.transect.03",,,,34.441784,-96.622884,"WGS84",0.2,289.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Left Bank","river Left",17,16,94.1,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"ca750942-eaa6-46b1-a503-706c6eb6631e","D11","BLUE","BLUE.AOS.riparian.transect.02",,,,34.441449,-96.623162,"WGS84",0.3,288.9,0.6,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Left",17,8,47.1,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"ba2dbba2-1adb-456e-a890-718bd49b26d5","D11","BLUE","BLUE.AOS.riparian.transect.05",,,,34.443196,-96.623726,"WGS84",0.2,286.6,0.2,"2019-06-18T15:52Z","NEON.DOC.003826vD","Left Bank","river Left",17,15,88.2,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"43e2c65d-9aa3-4db6-9d0d-81813f0b4044","D11","BLUE","BLUE.AOS.riparian.transect.07",,,,34.444863,-96.623993,"WGS84",0.1,286.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Left",17,7,41.2,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"dd7aa312-e6ee-4bbb-b0f3-d5998b5a6049","D11","BLUE","BLUE.AOS.riparian.transect.07",,,,34.444863,-96.623993,"WGS84",0.1,286.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Left Bank","river Left",17,11,64.7,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"d6c2fc5d-3ec8-4a27-81ea-a6ce3712dd2f","D11","BLUE","BLUE.AOS.riparian.transect.05",,,,34.443196,-96.623726,"WGS84",0.2,286.6,0.2,"2019-06-18T15:52Z","NEON.DOC.003826vD","Right Bank","river Right",17,16,94.1,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"51104ce2-fb59-429c-805d-5bb55c552268","D11","BLUE","BLUE.AOS.riparian.transect.05",,,,34.443196,-96.623726,"WGS84",0.2,286.6,0.2,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","downstream",17,0,0.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"7456a80a-d22b-4275-984e-d96ba7f56e4e","D11","BLUE","BLUE.AOS.riparian.transect.07",,,,34.444863,-96.623993,"WGS84",0.1,286.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","upstream",17,0,0.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"ef557fb3-c6d5-4527-947e-009100a5868c","D11","BLUE","BLUE.AOS.riparian.transect.04",,,,34.442768,-96.622836,"WGS84",0.3,286.9,0.4,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","upstream",17,2,11.8,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"93b1ed33-e4b2-4d0e-8ed0-329ea8c64fc8","D11","BLUE","BLUE.AOS.riparian.transect.07",,,,34.444863,-96.623993,"WGS84",0.1,286.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","downstream",17,3,17.6,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"4c24fb2a-92a6-400e-8c30-a614f1688b9e","D11","BLUE","BLUE.AOS.riparian.transect.06",,,,34.443881,-96.624196,"WGS84",0.1,286.2,0.2,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","downstream",17,3,17.6,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"fdd1d784-eb47-4721-bee7-75d7bb3749dd","D11","BLUE","BLUE.AOS.riparian.transect.05",,,,34.443196,-96.623726,"WGS84",0.2,286.6,0.2,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Left",17,3,17.6,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"954c6e2c-b415-4310-9a84-c4b522cf7ede","D11","BLUE","BLUE.AOS.riparian.transect.03",,,,34.441784,-96.622884,"WGS84",0.2,289.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","upstream",17,7,41.2,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"e45da749-2e8b-46a2-a7e7-dec29d2343ed","D11","BLUE","BLUE.AOS.riparian.transect.06",,,,34.443881,-96.624196,"WGS84",0.1,286.2,0.2,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Left",17,1,5.9,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"15285b55-00f2-4e77-865a-14699eaf82df","D11","BLUE","BLUE.AOS.riparian.transect.09",,,,34.446598,-96.623571,"WGS84",0.1,287.7,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","upstream",17,1,5.9,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"33af2c89-7bf3-455d-af20-abeb3e68a836","D11","BLUE","BLUE.AOS.riparian.transect.09",,,,34.446598,-96.623571,"WGS84",0.1,287.7,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Right Bank","river Right",17,16,94.1,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"47f85fa9-f929-484c-8f4d-60cd47d04457","D11","BLUE","BLUE.AOS.riparian.transect.04",,,,34.442768,-96.622836,"WGS84",0.3,286.9,0.4,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Left",17,13,76.5,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"b6d27721-ea45-4507-a81c-f22df84c2db6","D11","BLUE","BLUE.AOS.riparian.transect.04",,,,34.442768,-96.622836,"WGS84",0.3,286.9,0.4,"2019-06-18T15:52Z","NEON.DOC.003826vD","Left Bank","river Left",17,17,100.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"66b5fd9c-a6c7-4b90-8086-863de42d1488","D11","BLUE","BLUE.AOS.riparian.transect.02",,,,34.441449,-96.623162,"WGS84",0.3,288.9,0.6,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","upstream",17,3,17.6,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"0c77250d-a078-40ff-99f0-4ba411838a97","D11","BLUE","BLUE.AOS.riparian.transect.01",,,,34.440668,-96.623959,"WGS84",0.1,286.2,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Right",17,0,0.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"8002dead-17db-48f5-a268-e842590b6421","D11","BLUE","BLUE.AOS.riparian.transect.02",,,,34.441449,-96.623162,"WGS84",0.3,288.9,0.6,"2019-06-18T15:52Z","NEON.DOC.003826vD","Left Bank","river Left",17,16,94.1,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"2512b8cf-ef60-40c7-9b9a-3b1a66a5e8a9","D11","BLUE","BLUE.AOS.riparian.transect.03",,,,34.441784,-96.622884,"WGS84",0.2,289.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Right",17,6,35.3,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"edcdbf49-bf9b-4060-8e9e-608e76f3a096","D11","BLUE","BLUE.AOS.riparian.transect.01",,,,34.440668,-96.623959,"WGS84",0.1,286.2,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","downstream",17,0,0.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"03acff1d-35f3-4abf-80c7-e9e7bd6d6fe7","D11","BLUE","BLUE.AOS.riparian.transect.04",,,,34.442768,-96.622836,"WGS84",0.3,286.9,0.4,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","downstream",17,2,11.8,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"cbc2d409-d7a3-428b-8282-df830a57a41c","D11","BLUE","BLUE.AOS.riparian.transect.10",,,,34.447635,-96.623611,"WGS84",0.2,289.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","downstream",17,2,11.8,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"df50b447-ccf0-4cb5-a21b-751c887ec91a","D11","BLUE","BLUE.AOS.riparian.transect.09",,,,34.446598,-96.623571,"WGS84",0.1,287.7,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Right",17,0,0.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"232fb977-93aa-4dde-b10b-d3b522612f25","D11","BLUE","BLUE.AOS.riparian.transect.06",,,,34.443881,-96.624196,"WGS84",0.1,286.2,0.2,"2019-06-18T15:52Z","NEON.DOC.003826vD","Left Bank","river Left",17,14,82.4,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"165d9422-7b7a-4d29-b059-d183f4230318","D11","BLUE","BLUE.AOS.riparian.transect.03",,,,34.441784,-96.622884,"WGS84",0.2,289.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Left",17,9,52.9,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"d3b03082-ecaa-4f32-a5be-e51ad2f44be4","D11","BLUE","BLUE.AOS.riparian.transect.02",,,,34.441449,-96.623162,"WGS84",0.3,288.9,0.6,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","downstream",17,5,29.4,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"53170ead-f8ec-435d-acd0-e2ff53464f97","D11","BLUE","BLUE.AOS.riparian.transect.08",,,,34.445639,-96.623813,"WGS84",0.1,287.5,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Right Bank","river Right",17,0,0.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"d3f6c0b2-a073-4842-9d44-30a68d0db4d7","D11","BLUE","BLUE.AOS.riparian.transect.07",,,,34.444863,-96.623993,"WGS84",0.1,286.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Right Bank","river Right",17,8,47.1,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"a6cdd2e4-8b37-4241-bcf9-78cc36e6995d","D11","BLUE","BLUE.AOS.riparian.transect.02",,,,34.441449,-96.623162,"WGS84",0.3,288.9,0.6,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Right",17,13,76.5,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"0a928299-6aad-4b66-9b3e-ada329d3fd04","D11","BLUE","BLUE.AOS.riparian.transect.10",,,,34.447635,-96.623611,"WGS84",0.2,289.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Right Bank","river Right",17,5,29.4,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"e3da9e38-1390-45cb-8670-31d29ba706dc","D11","BLUE","BLUE.AOS.riparian.transect.08",,,,34.445639,-96.623813,"WGS84",0.1,287.5,0.1,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Right",17,0,0.0,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"cbd333c6-10a3-4c2d-bb3b-569f7bd13d85","D11","BLUE","BLUE.AOS.riparian.transect.05",,,,34.443196,-96.623726,"WGS84",0.2,286.6,0.2,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","upstream",17,8,47.1,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
"284f54d4-18cf-4955-bf78-bef419705120","D11","BLUE","BLUE.AOS.riparian.transect.07",,,,34.444863,-96.623993,"WGS84",0.1,286.0,0.3,"2019-06-18T15:52Z","NEON.DOC.003826vD","Center","river Right",17,2,11.8,,"esHShqwTCLx8jdtlXJS23XqHtiD2EN8v","esHShqwTCLy5n6wsAgho91urQD8Y42ez",
